customer_id,signup_date,acquisition_channel,customer_email,country,city
C01429,2023-09-13,Paid Search,cust1429@example.com,IN,Pune
C01430,2024-07-17,Organic Search,cust1430@example.com,AU,Pune
C01431,2024-05-31,Paid Search,cust1431@example.com,IN,Bangalore
C01432,2023-07-28,Organic Search,cust1432@example.com,US,London
C01433,2023-08-05,Organic Search,cust1433@example.com,CA,Bangalore
C01434,2023-11-13,Organic Search,cust1434@example.com,IN,NYC
C01435,2023-01-31,Organic Search,cust1435@example.com,IN,NYC
C01436,2024-11-29,Social Ads,cust1436@example.com,IN,Sydney
C01437,2023-01-20,Organic Search,cust1437@example.com,IN,London
C01438,2023-05-29,Organic Search,cust1438@example.com,IN,NYC
C01439,2024-09-27,Direct,cust1439@example.com,US,Bangalore
C01440,2023-03-21,Direct,cust1440@example.com,UK,Delhi
C01441,2023-10-15,Email,cust1441@example.com,IN,London
C01442,2023-05-01,Direct,cust1442@example.com,US,London
C01443,2023-04-24,Email,cust1443@example.com,AU,Mumbai
C01444,2024-11-19,Influencer,cust1444@example.com,US,NYC
C01445,2024-06-26,Paid Search,cust1445@example.com,UK,Toronto
C01446,2024-09-15,Email,cust1446@example.com,IN,Delhi
C01447,2023-03-14,Social Ads,cust1447@example.com,IN,London
C01448,2023-12-22,Paid Search,cust1448@example.com,IN,Bangalore
C01449,2024-05-25,Paid Search,cust1449@example.com,US,Mumbai
C01450,2024-03-03,Email,cust1450@example.com,UK,Pune
C01451,2023-06-19,Email,cust1451@example.com,IN,Delhi
C01452,2023-09-07,Organic Search,cust1452@example.com,US,Pune
C01453,2023-05-28,Email,cust1453@example.com,IN,NYC
C01454,2023-08-09,Email,cust1454@example.com,US,Pune
C01455,2023-09-23,Email,cust1455@example.com,US,Mumbai
C01456,2024-06-14,Direct,cust1456@example.com,AU,Bangalore
C01457,2023-04-02,Direct,cust1457@example.com,CA,Toronto
C01458,2024-03-21,Direct,cust1458@example.com,CA,Delhi
C01459,2023-05-09,Paid Search,cust1459@example.com,IN,Pune
C01460,2024-10-22,Social Ads,cust1460@example.com,IN,London
C01461,2023-04-14,Email,cust1461@example.com,UK,Bangalore
C01462,2023-01-08,Email,cust1462@example.com,IN,Bangalore
C01463,2023-07-31,Direct,cust1463@example.com,AU,Bangalore
C01464,2024-02-03,Paid Search,cust1464@example.com,IN,Sydney
C01465,2023-02-02,Email,cust1465@example.com,US,Delhi
C01466,2024-05-02,Organic Search,cust1466@example.com,CA,London
C01467,2024-09-25,Organic Search,cust1467@example.com,IN,London
C01468,2023-02-09,Email,cust1468@example.com,IN,Bangalore
C01469,2024-08-20,Social Ads,cust1469@example.com,CA,Pune
C01470,2023-10-04,Paid Search,cust1470@example.com,CA,NYC
C01471,2023-11-08,Paid Search,cust1471@example.com,US,NYC
C01472,2023-08-17,Influencer,cust1472@example.com,IN,Bangalore
C01473,2023-12-06,Paid Search,cust1473@example.com,CA,Pune
C01474,2023-04-14,Organic Search,cust1474@example.com,US,NYC
C01475,2023-03-08,Direct,cust1475@example.com,US,Pune
C01476,2023-03-15,Direct,cust1476@example.com,AU,Mumbai
C01477,2024-01-17,Paid Search,cust1477@example.com,AU,NYC
C01478,2024-11-04,Email,cust1478@example.com,US,Pune
C01479,2024-11-15,Organic Search,cust1479@example.com,IN,Pune
C01480,2024-07-15,Influencer,cust1480@example.com,IN,Mumbai
C01481,2023-01-29,Social Ads,cust1481@example.com,IN,Bangalore
C01482,2023-10-09,Organic Search,cust1482@example.com,UK,Delhi
C01483,2023-09-11,Organic Search,cust1483@example.com,IN,London
C01484,2023-03-25,Paid Search,cust1484@example.com,IN,London
C01485,2023-12-04,Influencer,cust1485@example.com,IN,Pune
C01486,2024-04-08,Organic Search,cust1486@example.com,US,Toronto
C01487,2024-08-26,Social Ads,cust1487@example.com,IN,Pune
C01488,2024-07-02,Social Ads,cust1488@example.com,CA,Delhi
C01489,2024-10-22,Paid Search,cust1489@example.com,US,NYC
C01490,2023-03-31,Organic Search,cust1490@example.com,US,Toronto
C01491,2024-10-20,Paid Search,cust1491@example.com,US,Toronto
C01492,2024-11-20,Organic Search,cust1492@example.com,IN,Pune
C01493,2023-05-18,Direct,cust1493@example.com,US,Bangalore
C01494,2023-10-01,Organic Search,cust1494@example.com,IN,Mumbai
C01495,2024-02-10,Organic Search,cust1495@example.com,US,Bangalore
C01496,2023-07-28,Paid Search,cust1496@example.com,IN,Toronto
C01497,2024-01-05,Paid Search,cust1497@example.com,IN,NYC
C01498,2023-12-18,Direct,cust1498@example.com,US,Pune
C01499,2023-08-16,Organic Search,cust1499@example.com,IN,Toronto
C01500,2024-05-20,Organic Search,cust1500@example.com,US,London
C01501,2023-07-14,Organic Search,cust1501@example.com,AU,London
C01502,2024-04-27,Paid Search,cust1502@example.com,IN,London
C01503,2023-10-11,Paid Search,cust1503@example.com,US,Pune
C01504,2023-08-21,Organic Search,cust1504@example.com,IN,NYC
C01505,2023-06-27,Direct,cust1505@example.com,US,Bangalore
C01506,2023-07-29,Organic Search,cust1506@example.com,US,Sydney
C01507,2024-04-28,Paid Search,cust1507@example.com,US,Bangalore
C01508,2024-01-05,Influencer,cust1508@example.com,AU,Sydney
C01509,2023-07-20,Email,cust1509@example.com,IN,Bangalore
C01510,2024-08-13,Email,cust1510@example.com,IN,Bangalore
C01511,2023-03-31,Influencer,cust1511@example.com,IN,Delhi
C01512,2024-10-30,Direct,cust1512@example.com,UK,Bangalore
C01513,2024-03-31,Organic Search,cust1513@example.com,IN,Delhi
C01514,2024-04-18,Email,cust1514@example.com,IN,Delhi
C01515,2023-10-11,Organic Search,cust1515@example.com,US,London
C01516,2024-03-03,Organic Search,cust1516@example.com,US,London
C01517,2024-08-08,Influencer,cust1517@example.com,IN,NYC
C01518,2023-08-24,Paid Search,cust1518@example.com,US,Mumbai
C01519,2023-12-15,Influencer,,AU,Delhi
C01520,2023-03-08,Organic Search,cust1520@example.com,IN,NYC
C01521,2023-10-10,Influencer,cust1521@example.com,CA,Delhi
C01522,2024-09-10,Social Ads,cust1522@example.com,US,Sydney
C01523,2024-02-03,Direct,cust1523@example.com,IN,NYC
C01524,2024-08-29,Social Ads,cust1524@example.com,US,NYC
C01525,2023-03-29,Organic Search,cust1525@example.com,CA,Bangalore
C01526,2023-06-27,Direct,cust1526@example.com,IN,Toronto
C01527,2024-11-27,Organic Search,cust1527@example.com,US,London
C01528,2023-08-25,Email,cust1528@example.com,UK,Bangalore
C01529,2023-09-16,Email,cust1529@example.com,UK,London
C01530,2024-07-06,Influencer,cust1530@example.com,AU,Pune
C01531,2023-07-01,Organic Search,cust1531@example.com,IN,Delhi
C01532,2023-11-16,Email,cust1532@example.com,IN,Toronto
C01533,2023-10-11,Paid Search,cust1533@example.com,IN,London
C01534,2023-10-20,Influencer,cust1534@example.com,US,Mumbai
C01535,2023-06-26,Direct,cust1535@example.com,CA,Pune
C01536,2023-12-17,Direct,cust1536@example.com,IN,Mumbai
C01537,2023-05-13,Email,cust1537@example.com,UK,Toronto
C01538,2023-01-20,Influencer,cust1538@example.com,IN,NYC
C01539,2024-09-17,Social Ads,cust1539@example.com,AU,London
C01540,2023-03-07,Social Ads,cust1540@example.com,UK,Toronto
C01541,2023-01-06,Organic Search,cust1541@example.com,UK,Toronto
C01542,2024-03-17,Influencer,cust1542@example.com,UK,Mumbai
C01543,2023-03-26,Email,cust1543@example.com,IN,Pune
C01544,2024-07-31,Email,cust1544@example.com,CA,NYC
C01545,2024-05-22,Direct,cust1545@example.com,CA,NYC
C01546,2023-09-20,Organic Search,cust1546@example.com,IN,Delhi
C01547,2023-05-04,Email,cust1547@example.com,IN,Mumbai
C01548,2024-08-16,Direct,cust1548@example.com,UK,London
C01549,2023-08-08,Organic Search,cust1549@example.com,IN,Delhi
C01550,2023-01-28,Influencer,cust1550@example.com,CA,Delhi
C01551,2023-11-03,Direct,cust1551@example.com,IN,Delhi
C01552,2023-09-01,Influencer,cust1552@example.com,IN,Pune
C01553,2024-09-22,Direct,cust1553@example.com,US,Pune
C01554,2024-09-12,Direct,cust1554@example.com,CA,Pune
C01555,2024-03-12,Organic Search,cust1555@example.com,US,Toronto
C01556,2023-02-02,Paid Search,cust1556@example.com,UK,Mumbai
C01557,2023-12-27,Organic Search,cust1557@example.com,US,Toronto
C01558,2023-01-15,Direct,cust1558@example.com,UK,Mumbai
C01559,2024-06-11,Influencer,cust1559@example.com,US,Delhi
C01560,2024-08-17,Influencer,cust1560@example.com,IN,London
C01561,2023-09-08,Paid Search,cust1561@example.com,US,Toronto
C01562,2023-10-18,Direct,cust1562@example.com,IN,Toronto
C01563,2024-01-05,Email,cust1563@example.com,UK,NYC
C01564,2023-07-24,Paid Search,cust1564@example.com,IN,Bangalore
C01565,2024-03-06,Email,cust1565@example.com,UK,Delhi
C01566,2023-04-29,Email,cust1566@example.com,US,Bangalore
C01567,2024-09-08,Paid Search,cust1567@example.com,CA,Mumbai
C01568,2023-11-20,Direct,cust1568@example.com,IN,NYC
C01569,2024-11-28,Direct,cust1569@example.com,IN,Bangalore
C01570,2024-07-11,Paid Search,,US,Sydney
C01571,2024-08-11,Organic Search,cust1571@example.com,IN,London
C01572,2024-02-12,Organic Search,cust1572@example.com,US,Pune
C01573,2023-10-26,Social Ads,cust1573@example.com,CA,Toronto
C01574,2023-03-18,Email,cust1574@example.com,IN,Sydney
C01575,2023-10-25,Social Ads,cust1575@example.com,US,Bangalore
C01576,2024-11-02,Paid Search,cust1576@example.com,AU,NYC
C01577,2024-10-02,Organic Search,cust1577@example.com,IN,Toronto
C01578,2024-04-16,Organic Search,cust1578@example.com,CA,Pune
C01579,2024-02-24,Organic Search,cust1579@example.com,IN,Mumbai
C01580,2023-04-01,Paid Search,cust1580@example.com,AU,London
C01581,2023-06-23,Influencer,cust1581@example.com,AU,London
C01582,2024-01-27,Organic Search,cust1582@example.com,US,Delhi
C01583,2024-05-14,Influencer,cust1583@example.com,IN,Sydney
C01584,2024-08-11,Influencer,cust1584@example.com,US,London
C01585,2023-06-24,Paid Search,cust1585@example.com,IN,Delhi
C01586,2024-03-17,Influencer,cust1586@example.com,CA,London
C01587,2023-01-22,Direct,,CA,London
C01588,2023-10-07,Direct,cust1588@example.com,US,Delhi
C01589,2024-01-20,Organic Search,cust1589@example.com,US,Bangalore
C01590,2023-05-23,Organic Search,cust1590@example.com,US,Sydney
C01591,2023-07-04,Organic Search,cust1591@example.com,CA,NYC
C01592,2023-08-11,Paid Search,cust1592@example.com,IN,Pune
C01593,2023-06-29,Organic Search,cust1593@example.com,IN,Bangalore
C01594,2023-12-03,Email,cust1594@example.com,US,Pune
C01595,2024-10-20,Social Ads,cust1595@example.com,IN,Mumbai
C01596,2024-01-14,Influencer,cust1596@example.com,AU,Bangalore
C01597,2024-10-22,Paid Search,cust1597@example.com,IN,Toronto
C01598,2023-03-29,Direct,cust1598@example.com,US,Sydney
C01599,2023-11-15,Email,cust1599@example.com,IN,London
C01600,2023-10-15,Organic Search,cust1600@example.com,IN,Toronto
C01601,2024-07-28,Email,cust1601@example.com,US,Sydney
C01602,2024-09-30,Organic Search,cust1602@example.com,IN,Bangalore
C01603,2023-07-27,Email,cust1603@example.com,IN,NYC
C01604,2024-04-08,Direct,cust1604@example.com,IN,Pune
C01605,2023-01-07,Email,cust1605@example.com,CA,Pune
C01606,2023-10-29,Social Ads,cust1606@example.com,US,Toronto
C01607,2023-01-23,Social Ads,cust1607@example.com,US,London
C01608,2023-01-11,Paid Search,cust1608@example.com,IN,London
C01609,2023-02-07,Email,cust1609@example.com,AU,Sydney
C01610,2023-12-12,Influencer,cust1610@example.com,CA,NYC
C01611,2023-10-08,Organic Search,cust1611@example.com,UK,Bangalore
C01612,2024-05-10,Email,cust1612@example.com,CA,Bangalore
C01613,2023-06-30,Direct,cust1613@example.com,IN,Sydney
C01614,2024-06-15,Email,cust1614@example.com,IN,Toronto
C01615,2024-07-11,Paid Search,cust1615@example.com,AU,London
C01616,2024-05-27,Paid Search,cust1616@example.com,US,Mumbai
C01617,2024-04-21,Organic Search,cust1617@example.com,IN,Mumbai
C01618,2023-11-02,Social Ads,cust1618@example.com,IN,Mumbai
C01619,2023-07-02,Direct,cust1619@example.com,UK,Mumbai
C01620,2023-03-08,Influencer,cust1620@example.com,CA,Sydney
C01621,2023-07-03,Organic Search,cust1621@example.com,US,London
C01622,2024-09-14,Organic Search,cust1622@example.com,US,Mumbai
C01623,2023-04-25,Paid Search,cust1623@example.com,US,London
C01624,2024-07-06,Influencer,cust1624@example.com,IN,Pune
C01625,2024-02-27,Organic Search,cust1625@example.com,US,Pune
C01626,2024-09-07,Social Ads,cust1626@example.com,UK,Bangalore
C01627,2023-08-09,Organic Search,cust1627@example.com,US,NYC
C01628,2023-01-19,Influencer,cust1628@example.com,CA,NYC
C01629,2024-11-18,Influencer,cust1629@example.com,CA,Delhi
C01630,2024-10-02,Paid Search,cust1630@example.com,IN,NYC
C01631,2024-05-11,Organic Search,cust1631@example.com,US,Toronto
C01632,2023-08-05,Email,cust1632@example.com,AU,NYC
C01633,2024-07-08,Direct,cust1633@example.com,IN,Bangalore
C01634,2024-03-02,Email,cust1634@example.com,US,Delhi
C01635,2023-11-15,Social Ads,cust1635@example.com,UK,Pune
C01636,2023-08-30,Social Ads,cust1636@example.com,IN,Bangalore
C01637,2024-06-13,Paid Search,cust1637@example.com,IN,Mumbai
C01638,2024-04-15,Direct,cust1638@example.com,US,Toronto
C01639,2024-06-24,Email,cust1639@example.com,US,NYC
C01640,2023-05-25,Organic Search,cust1640@example.com,US,Mumbai
C01641,2023-06-11,Paid Search,cust1641@example.com,IN,Toronto
C01642,2024-07-29,Organic Search,cust1642@example.com,IN,Mumbai
C01643,2023-03-18,Direct,cust1643@example.com,IN,Sydney
C01644,2024-07-22,Email,cust1644@example.com,US,Pune
C01645,2023-01-29,Influencer,cust1645@example.com,IN,Sydney
C01646,2023-07-09,Email,cust1646@example.com,IN,Delhi
C01647,2023-05-03,Social Ads,cust1647@example.com,UK,Mumbai
C01648,2023-09-08,Organic Search,cust1648@example.com,IN,Sydney
C01649,2024-03-18,Paid Search,cust1649@example.com,IN,NYC
C01650,2023-04-18,Organic Search,cust1650@example.com,AU,Bangalore
C01651,2024-02-04,Paid Search,cust1651@example.com,UK,NYC
C01652,2023-08-20,Paid Search,cust1652@example.com,UK,Pune
C01653,2023-09-16,Email,cust1653@example.com,IN,Mumbai
C01654,2024-06-01,Direct,cust1654@example.com,US,Sydney
C01655,2024-05-25,Organic Search,cust1655@example.com,AU,Toronto
C01656,2023-06-11,Email,cust1656@example.com,IN,Delhi
C01657,2023-02-28,Organic Search,cust1657@example.com,US,Delhi
C01658,2024-07-19,Direct,cust1658@example.com,CA,Bangalore
C01659,2024-02-28,Organic Search,cust1659@example.com,UK,NYC
C01660,2024-04-24,Organic Search,cust1660@example.com,IN,London
C01661,2023-10-13,Paid Search,cust1661@example.com,IN,Toronto
C01662,2024-02-21,Direct,cust1662@example.com,US,Sydney
C01663,2024-04-03,Paid Search,,IN,Pune
C01664,2024-08-10,Organic Search,cust1664@example.com,US,London
C01665,2024-11-10,Paid Search,cust1665@example.com,IN,Bangalore
C01666,2024-03-07,Influencer,cust1666@example.com,AU,NYC
C01667,2024-05-07,Influencer,cust1667@example.com,CA,Pune
C01668,2023-03-22,Paid Search,cust1668@example.com,IN,Delhi
C01669,2024-01-09,Direct,cust1669@example.com,CA,Toronto
C01670,2024-05-09,Email,cust1670@example.com,IN,London
C01671,2024-07-02,Social Ads,cust1671@example.com,IN,Mumbai
C01672,2024-10-18,Organic Search,,UK,London
C01673,2023-11-02,Organic Search,cust1673@example.com,UK,Toronto
C01674,2023-06-18,Influencer,cust1674@example.com,CA,Mumbai
C01675,2024-05-26,Organic Search,cust1675@example.com,IN,Mumbai
C01676,2023-01-02,Organic Search,cust1676@example.com,CA,Toronto
C01677,2023-06-18,Social Ads,cust1677@example.com,IN,Bangalore
C01678,2023-04-05,Influencer,cust1678@example.com,IN,London
C01679,2023-08-10,Influencer,cust1679@example.com,US,Delhi
C01680,2024-04-23,Organic Search,cust1680@example.com,IN,Pune
C01681,2024-04-09,Paid Search,cust1681@example.com,IN,Pune
C01682,2024-09-04,Direct,cust1682@example.com,CA,NYC
C01683,2024-01-26,Paid Search,cust1683@example.com,US,Pune
C01684,2024-11-16,Influencer,cust1684@example.com,UK,Pune
C01685,2023-03-10,Direct,cust1685@example.com,US,Pune
C01686,2024-11-13,Direct,cust1686@example.com,IN,Toronto
C01687,2023-11-13,Direct,cust1687@example.com,IN,Toronto
C01688,2023-06-27,Social Ads,cust1688@example.com,IN,Delhi
C01689,2024-05-12,Influencer,cust1689@example.com,IN,London
C01690,2024-04-24,Paid Search,cust1690@example.com,IN,Delhi
C01691,2024-07-12,Social Ads,cust1691@example.com,IN,Bangalore
C01692,2023-06-23,Social Ads,cust1692@example.com,IN,Sydney
C01693,2024-03-05,Direct,cust1693@example.com,IN,Pune
C01694,2024-09-23,Organic Search,cust1694@example.com,US,Bangalore
C01695,2023-09-13,Email,cust1695@example.com,IN,London
C01696,2023-12-13,Organic Search,cust1696@example.com,US,Pune
C01697,2023-12-23,Paid Search,cust1697@example.com,IN,NYC
C01698,2023-06-08,Organic Search,cust1698@example.com,UK,Delhi
C01699,2024-08-16,Paid Search,,IN,Sydney
C01700,2023-11-10,Paid Search,cust1700@example.com,IN,NYC
C01701,2024-06-23,Direct,cust1701@example.com,US,Pune
C01702,2023-05-26,Organic Search,cust1702@example.com,US,London
C01703,2023-05-31,Organic Search,cust1703@example.com,IN,Delhi
C01704,2024-06-14,Direct,cust1704@example.com,CA,Pune
C01705,2023-01-21,Email,cust1705@example.com,IN,Sydney
C01706,2023-02-25,Organic Search,cust1706@example.com,IN,Mumbai
C01707,2024-05-02,Organic Search,cust1707@example.com,IN,Delhi
C01708,2024-04-15,Influencer,cust1708@example.com,CA,Sydney
C01709,2024-06-05,Email,cust1709@example.com,IN,Pune
C01710,2023-10-06,Paid Search,cust1710@example.com,IN,NYC
C01711,2024-07-03,Direct,cust1711@example.com,IN,Sydney
C01712,2023-01-09,Direct,cust1712@example.com,UK,Toronto
C01713,2023-11-24,Influencer,cust1713@example.com,IN,Mumbai
C01714,2023-12-09,Direct,cust1714@example.com,IN,Mumbai
C01715,2024-01-07,Organic Search,cust1715@example.com,UK,Mumbai
C01716,2023-09-11,Organic Search,cust1716@example.com,UK,Bangalore
C01717,2023-11-10,Direct,cust1717@example.com,IN,Mumbai
C01718,2023-11-30,Influencer,cust1718@example.com,US,Pune
C01719,2023-09-29,Organic Search,cust1719@example.com,US,Toronto
C01720,2023-08-27,Paid Search,cust1720@example.com,IN,Mumbai
C01721,2023-06-30,Email,cust1721@example.com,IN,Mumbai
C01722,2023-11-26,Social Ads,cust1722@example.com,CA,Delhi
C01723,2024-05-15,Direct,cust1723@example.com,US,Delhi
C01724,2023-07-12,Direct,cust1724@example.com,IN,Sydney
C01725,2024-02-13,Email,cust1725@example.com,IN,Sydney
C01726,2023-10-24,Organic Search,,US,Bangalore
C01727,2024-11-17,Paid Search,cust1727@example.com,IN,Bangalore
C01728,2024-09-13,Paid Search,cust1728@example.com,UK,Toronto
C01729,2024-02-05,Paid Search,cust1729@example.com,IN,Delhi
C01730,2024-07-02,Paid Search,cust1730@example.com,IN,Toronto
C01731,2023-04-02,Organic Search,cust1731@example.com,IN,Toronto
C01732,2023-12-15,Paid Search,cust1732@example.com,IN,Sydney
C01733,2024-03-24,Paid Search,cust1733@example.com,IN,Mumbai
C01734,2024-01-16,Paid Search,cust1734@example.com,IN,London
C01735,2024-08-24,Organic Search,cust1735@example.com,US,Toronto
C01736,2024-03-21,Influencer,cust1736@example.com,CA,Sydney
C01737,2024-03-25,Paid Search,cust1737@example.com,IN,Sydney
C01738,2024-04-24,Direct,cust1738@example.com,US,NYC
C01739,2023-06-26,Paid Search,cust1739@example.com,IN,London
C01740,2023-03-08,Organic Search,cust1740@example.com,IN,Toronto
C01741,2024-09-03,Influencer,cust1741@example.com,US,NYC
C01742,2023-04-19,Paid Search,cust1742@example.com,IN,Toronto
C01743,2024-10-14,Influencer,cust1743@example.com,IN,NYC
C01744,2023-01-13,Social Ads,cust1744@example.com,UK,Mumbai
C01745,2023-11-25,Social Ads,cust1745@example.com,CA,Bangalore
C01746,2023-10-26,Organic Search,cust1746@example.com,AU,Delhi
C01747,2023-08-05,Paid Search,cust1747@example.com,IN,Delhi
C01748,2024-07-04,Organic Search,cust1748@example.com,CA,Mumbai
C01749,2023-05-10,Influencer,cust1749@example.com,US,NYC
C01750,2023-04-14,Paid Search,cust1750@example.com,IN,Sydney
C01751,2024-08-15,Email,cust1751@example.com,IN,London
C01752,2023-03-17,Email,cust1752@example.com,US,NYC
C01753,2024-04-21,Influencer,cust1753@example.com,IN,Mumbai
C01754,2023-10-12,Email,cust1754@example.com,IN,London
C01755,2024-09-13,Email,cust1755@example.com,US,NYC
C01756,2023-03-31,Direct,cust1756@example.com,IN,Toronto
C01757,2024-07-16,Paid Search,cust1757@example.com,IN,Sydney
C01758,2024-11-02,Paid Search,cust1758@example.com,IN,Pune
C01759,2024-04-20,Organic Search,cust1759@example.com,UK,NYC
C01760,2024-04-09,Paid Search,cust1760@example.com,US,Bangalore
